
PSO parameters:
  competition:       MIXTURE
  problem:           45
  dimensions:        37
  evaluations:       185000
  iterations:        100
  particles:         90
  populationCS:      POP_INCREMENTAL
  initialPopSize:    90
  finalPopSize:      201
  particlesToAdd:    64
  p_intitType:       0
  modelOfInfluence:  BEST_OF_N
  topology:          TOP_FULLYCONNECTED
  velocity clamped:  YES
  omega1CS:          (adaptive) SELF_REGULATING
  initialIW          0.62
  iw_par_eta         0.13
  finalIW            0.72
  omega2:            RANDOM
  omega3:            ONE
  accelCoeffCS:      TIME_VARYING
  initialPhi1:       1.85
  finalPhi1:         1.76
  initialPhi2:       0.62
  finalPhi2:         2.49
  perturbation1:     NORMAL_SUCCESS
  perturbation2:     ADD_NOISY
  randomMatrix:      DIAGONAL
  DistributionNPP:   SPHERICAL
  operator_q:        STANDARD
  vRule:             STANDARD


Problem parameters:
  dimensions:         37
  evaluations:        90
  maxEvaluations:     185000
  optimum:            0.000000e+00
  oldResult:          1.896806e+03
  firstEvaluation:    1
  bestSolutionValue:  1.525588e+03
  bestSoFarSolution:  0x55c48c18db50
  hasBounds:          1
  vID:                13
  Random# in bounds:  5.865241e-01

iteration: 77 func_evaluations: 15319 best: 1.313778e+03
iteration: 78 func_evaluations: 15520 best: 1.313778e+03
iteration: 79 func_evaluations: 15721 best: 1.313778e+03
iteration: 80 func_evaluations: 15922 best: 1.313778e+03
iteration: 81 func_evaluations: 16123 best: 1.313778e+03
iteration: 82 func_evaluations: 16324 best: 1.313778e+03
iteration: 83 func_evaluations: 16525 best: 1.313778e+03
iteration: 84 func_evaluations: 16726 best: 1.313778e+03
iteration: 85 func_evaluations: 16927 best: 1.313778e+03
iteration: 86 func_evaluations: 17128 best: 1.313778e+03
iteration: 87 func_evaluations: 17329 best: 1.313778e+03
iteration: 88 func_evaluations: 17530 best: 1.313778e+03
iteration: 89 func_evaluations: 17731 best: 1.313778e+03
iteration: 90 func_evaluations: 17932 best: 1.313778e+03
iteration: 91 func_evaluations: 18133 best: 1.313778e+03
iteration: 92 func_evaluations: 18334 best: 1.313778e+03
iteration: 93 func_evaluations: 18535 best: 1.313778e+03
iteration: 94 func_evaluations: 18736 best: 1.313778e+03
iteration: 95 func_evaluations: 18937 best: 1.313778e+03
iteration: 96 func_evaluations: 19138 best: 1.313778e+03
iteration: 97 func_evaluations: 19339 best: 1.313778e+03
iteration: 98 func_evaluations: 19540 best: 1.313778e+03
iteration: 99 func_evaluations: 19741 best: 1.313778e+03
iteration: 100 func_evaluations: 19942 best: 1.313778e+03
