% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.494000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.769510028e+07 +2.769504534e+07 +2.769504534e+07
7 0 +2.688378340e+07 +2.688372846e+07 +2.688372846e+07
15 0 +1.405360357e+07 +1.405354863e+07 +1.405354863e+07
18 0 +1.150809942e+07 +1.150804448e+07 +1.150804448e+07
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.913000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.211731163e+07 +4.211737076e+07 +4.211737076e+07
8 0 +3.586174718e+07 +3.586180631e+07 +3.586180631e+07
9 0 +2.614370476e+07 +2.614376389e+07 +2.614376389e+07
15 0 +2.528655119e+07 +2.528661032e+07 +2.528661032e+07
51 0 +1.960960594e+07 +1.960966507e+07 +1.960966507e+07
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.915300000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.893357181e+07 +1.893308028e+07 +1.893308028e+07
8 0 +1.873420535e+07 +1.873371382e+07 +1.873371382e+07
19 0 +1.489005337e+07 +1.488956184e+07 +1.488956184e+07
21 0 +1.258323998e+07 +1.258274845e+07 +1.258274845e+07
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.702000000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.334874622e+06 +9.334704422e+06 +9.334704422e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.697500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.529782787e+07 +1.529735812e+07 +1.529735812e+07
26 0 +6.424892838e+06 +6.424423088e+06 +6.424423088e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.191000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.483424824e+07 +2.483419633e+07 +2.483419633e+07
5 0 +1.429641578e+07 +1.429636387e+07 +1.429636387e+07
51 0 +1.351085114e+07 +1.351079923e+07 +1.351079923e+07
% f evaluations | g evaluations | best noise-free fitness - Fopt (4.808000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.373123353e+07 +1.373128161e+07 +1.373128161e+07
49 0 +1.245154298e+07 +1.245159106e+07 +1.245159106e+07
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.058000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.931525684e+06 +8.931556264e+06 +8.931556264e+06
36 0 +8.402375074e+06 +8.402405654e+06 +8.402405654e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.994538819e+07 +1.994638819e+07 +1.994638819e+07
3 0 +1.454099492e+07 +1.454199492e+07 +1.454199492e+07
30 0 +1.116797164e+07 +1.116897164e+07 +1.116897164e+07
37 0 +1.089377458e+07 +1.089477458e+07 +1.089477458e+07
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.236000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.087221132e+07 +2.087216896e+07 +2.087216896e+07
34 0 +1.901046120e+07 +1.901041884e+07 +1.901041884e+07
42 0 +1.622869436e+07 +1.622865200e+07 +1.622865200e+07
73 0 +6.096397352e+06 +6.096354992e+06 +6.096354992e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt (-7.187000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.991506892e+07 +3.991499705e+07 +3.991499705e+07
5 0 +3.106403443e+07 +3.106396256e+07 +3.106396256e+07
13 0 +1.843628313e+07 +1.843621126e+07 +1.843621126e+07
18 0 +1.798089915e+07 +1.798082728e+07 +1.798082728e+07
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.650000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.795173442e+07 +2.795171792e+07 +2.795171792e+07
4 0 +2.373207294e+07 +2.373205644e+07 +2.373205644e+07
19 0 +1.667698263e+07 +1.667696613e+07 +1.667696613e+07
23 0 +1.294367762e+07 +1.294366112e+07 +1.294366112e+07
78 0 +1.278558532e+07 +1.278556882e+07 +1.278556882e+07
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.727123191e+06 +9.728123191e+06 +9.728123191e+06
25 0 +7.977715941e+06 +7.978715941e+06 +7.978715941e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.948779582e+06 +8.947779582e+06 +8.947779582e+06
19 0 +6.386265876e+06 +6.385265876e+06 +6.385265876e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.527400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.988194493e+07 +1.988179219e+07 +1.988179219e+07
2 0 +1.594079552e+07 +1.594064278e+07 +1.594064278e+07
6 0 +1.041627963e+07 +1.041612689e+07 +1.041612689e+07
