% f evaluations | g evaluations | best noise-free fitness - Fopt (7.135000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.740687613e+01 +1.387568761e+02 +1.387568761e+02
4 0 +6.347323510e+01 +1.348232351e+02 +1.348232351e+02
17 0 +5.689642992e+01 +1.282464299e+02 +1.282464299e+02
25 0 +5.618195025e+01 +1.275319503e+02 +1.275319503e+02
50 0 +4.811427488e+01 +1.194642749e+02 +1.194642749e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.552200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.594726272e+01 -2.592727373e+02 -2.592727373e+02
2 0 +7.753742164e+01 -2.776825784e+02 -2.776825784e+02
6 0 +6.775681503e+01 -2.874631850e+02 -2.874631850e+02
11 0 +6.331088941e+01 -2.919091106e+02 -2.919091106e+02
17 0 +5.128158516e+01 -3.039384148e+02 -3.039384148e+02
51 0 +4.990294881e+01 -3.053170512e+02 -3.053170512e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.917000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.139354996e+02 +2.131054996e+02 +2.131054996e+02
2 0 +8.627734192e+01 +1.854473419e+02 +1.854473419e+02
5 0 +8.121668439e+01 +1.803866844e+02 +1.803866844e+02
6 0 +7.929997229e+01 +1.784699723e+02 +1.784699723e+02
10 0 +6.737043103e+01 +1.665404310e+02 +1.665404310e+02
22 0 +5.777934333e+01 +1.569493433e+02 +1.569493433e+02
51 0 +5.354870278e+01 +1.527187028e+02 +1.527187028e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.179100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.652870512e+01 -4.713812949e+02 -4.713812949e+02
40 0 +4.188821103e+01 -4.760217890e+02 -4.760217890e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.721000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.463475363e+01 +1.742475363e+01 +1.742475363e+01
3 0 +4.685018866e+01 -1.035981134e+01 -1.035981134e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (6.626000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.335609066e+01 +1.196160907e+02 +1.196160907e+02
41 0 +5.065291787e+01 +1.169129179e+02 +1.169129179e+02
