% f evaluations | g evaluations | best noise-free fitness - Fopt (7.135000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.036745178e+02 +1.750245178e+02 +1.750245178e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +9.458329192e+01 +1.659332919e+02 +1.659332919e+02 -2.5985e+00 -3.9124e+00 +6.2662e-01 +9.2515e-01 +2.1554e+00 -2.6830e+00 -2.9660e-01 -1.2123e+00 -1.8936e-01 -4.1815e+00
4 0 +6.670189589e+01 +1.380518959e+02 +1.380518959e+02 -2.8068e+00 -3.2115e+00 +4.1826e+00 +2.6144e+00 -1.3353e+00 +8.4236e-01 -2.1614e+00 -3.3253e-01 +1.6524e+00 +1.2757e-02
11 0 +5.411964510e+01 +1.254696451e+02 +1.254696451e+02 +3.7797e+00 -6.1026e-01 -3.9617e+00 -1.7076e+00 -3.7869e+00 -6.8154e-01 +1.3882e-01 -4.5873e+00 +2.7976e-01 +1.9671e+00
12 0 +3.677423671e+01 +1.081242367e+02 +1.081242367e+02 +1.9538e+00 +2.6720e+00 -3.8577e+00 +4.3587e+00 -4.6627e+00 -4.2248e-01 -1.3251e+00 +4.9720e+00 +2.8023e+00 +2.7721e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.552200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.391850572e+01 -2.913014943e+02 -2.913014943e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 0 +6.321809638e+01 -2.920019036e+02 -2.920019036e+02 -4.7474e+00 -1.4441e+00 -5.9190e-01 -2.0937e-01 -3.3332e+00 -1.9724e+00 +4.2330e+00 +2.6818e+00 +2.1052e-01 +4.9640e+00
10 0 +2.984868856e+01 -3.253713114e+02 -3.253713114e+02 +3.0285e+00 -1.8582e+00 +1.6953e+00 -2.8720e+00 +4.9921e+00 +4.7033e+00 -3.1824e+00 -2.7125e+00 -3.7337e+00 -2.7906e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.917000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
