% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.694000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
4 0 +7.751842196e+01 +1.167184220e+02 +1.167184220e+02 +3.3935e+00 +2.2972e+00 -1.6408e-01 +9.5735e-01 -3.1317e-01 -1.4443e+00 -2.3496e+00 -3.5294e+00 -2.5348e+00 +4.0044e+00
12 0 +7.316813211e+01 +1.123681321e+02 +1.123681321e+02 +2.7706e-01 +3.0231e+00 +4.7821e+00 +2.1369e+00 -2.1595e+00 -3.0366e-01 +2.8623e+00 -1.5876e+00 -2.2669e+00 -4.0363e+00
20 0 +6.374999653e+01 +1.029499965e+02 +1.029499965e+02 +1.7128e+00 -3.8096e+00 +3.2098e+00 +2.9356e+00 -1.0590e+00 +1.8590e+00 +3.6649e+00 -5.6389e-01 +5.6564e-01 -1.4632e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.225000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.051352260e+02 +2.728852260e+02 +2.728852260e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +6.059381028e+01 +2.834381028e+01 +2.834381028e+01 +4.5150e+00 -2.3993e+00 -1.7564e+00 -4.7550e+00 +4.4597e+00 -3.8853e+00 +1.6235e+00 -8.2254e-01 +7.2504e-01 +2.2860e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.681200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.105251432e+01 +4.391725143e+02 +4.391725143e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
10 0 +6.998102414e+01 +4.381010241e+02 +4.381010241e+02 +2.7967e+00 -2.1599e+00 -3.8297e-01 -3.9377e+00 +1.6372e-01 +3.8085e-01 +2.1671e+00 -2.1721e+00 -4.8167e+00 -3.5845e+00
12 0 +6.405690275e+01 +4.321769028e+02 +4.321769028e+02 +6.2952e-02 -7.9965e-01 +1.3217e+00 -2.9589e-01 -2.2536e+00 +2.9851e+00 +8.0391e-01 -1.2017e+00 -4.3936e+00 -3.7273e+00
