% f evaluations | g evaluations | best noise-free fitness - Fopt (9.294000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.446256321e+02 +8.375656321e+02 +8.375656321e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +7.240494070e+02 +8.169894070e+02 +8.169894070e+02 +1.7367e+00 +6.4173e-01 +3.9331e+00 +2.1657e+00 -1.7289e-01 +1.0297e+00 -3.7984e+00 +3.9050e+00 -2.5138e+00 +2.1988e+00
9 0 +5.843728567e+02 +6.773128567e+02 +6.773128567e+02 -4.1339e+00 -7.4995e-01 -3.5443e+00 -2.1756e+00 +2.8221e+00 +4.3597e+00 -4.3849e+00 -1.3514e+00 +3.7836e+00 +2.8269e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.535000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.817950521e+02 +4.171450521e+02 +4.171450521e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
16 0 +3.183607405e+02 +3.537107405e+02 +3.537107405e+02 +6.3255e-01 +4.6902e+00 +1.3294e+00 +8.4965e-01 +5.3563e-01 +1.1957e+00 -1.7401e+00 +3.2834e+00 -3.2464e+00 -2.5862e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.820000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.465692563e+02 +2.503892563e+02 +2.503892563e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.175000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.295796235e+02 +3.513296235e+02 +3.513296235e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
6 0 +1.884347672e+02 +2.101847672e+02 +2.101847672e+02 +3.8642e+00 +4.9265e+00 +2.7128e+00 +3.1681e-01 -8.6924e-02 -4.4259e+00 +1.3492e-01 +3.4806e+00 +4.4004e+00 +4.0655e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (6.479000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.557821840e+02 +4.205721840e+02 +4.205721840e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
10 0 +2.095316425e+02 +2.743216425e+02 +2.743216425e+02 -1.2553e+00 +1.8454e+00 -3.5967e+00 -4.4742e+00 +8.9406e-01 +3.2578e-01 -3.8122e+00 +5.3007e-01 -4.3613e+00 -1.6734e-02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.433986431e+02 -7.566013569e+02 -7.566013569e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
8 0 +1.467115398e+02 -8.532884602e+02 -8.532884602e+02 +2.8781e+00 -3.8973e-01 -3.1939e-01 +4.0297e+00 -4.9457e+00 -4.0331e-01 +1.6005e+00 +1.0771e+00 +3.1855e+00 -1.9071e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.640700000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.516834997e+02 +8.157534997e+02 +8.157534997e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +6.339750156e+02 +7.980450156e+02 +7.980450156e+02 +2.9406e-01 +3.8917e+00 -2.7345e+00 -3.4230e+00 +2.6922e+00 +4.3292e+00 +2.9444e+00 -9.8341e-01 +3.7613e+00 -1.6985e+00
5 0 +3.678513029e+02 +5.319213029e+02 +5.319213029e+02 -1.2410e-01 +3.7008e+00 -2.2916e+00 +4.5220e+00 +3.1605e+00 +4.6798e+00 +7.2992e-01 -3.0803e+00 -1.0740e+00 -2.7067e+00
8 0 +3.093835105e+02 +4.734535105e+02 +4.734535105e+02 -1.7785e+00 +1.2462e-01 -3.1158e+00 +1.2726e+00 -3.7000e+00 +1.5899e+00 -4.4834e+00 +3.7841e+00 +2.1115e+00 -4.6003e+00
