% f evaluations | g evaluations | best noise-free fitness - Fopt (2.997000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.624029901e+03 +1.653999901e+03 +1.653999901e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
8 0 +1.600061043e+03 +1.630031043e+03 +1.630031043e+03 -4.0695e+00 -4.0540e+00 -8.8005e-01 +4.5609e+00 -9.7874e-01 +1.4254e+00 -3.7233e-01 -2.1451e+00 +2.8042e+00 -3.6508e+00
16 0 +1.425979554e+03 +1.455949554e+03 +1.455949554e+03 -2.1469e+00 +4.3024e-01 -2.9489e+00 -4.1257e+00 -1.1747e+00 +7.2594e-01 -4.3336e+00 -2.2721e+00 -2.9700e+00 -3.2967e+00
17 0 +1.319118571e+03 +1.349088571e+03 +1.349088571e+03 +7.3102e-01 -9.0979e-01 -4.4056e+00 +1.0696e-01 +4.6648e+00 +1.2360e+00 -1.1561e+00 +1.4829e-01 +6.8603e-01 +2.8541e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.171000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.917474288e+03 +1.865764288e+03 +1.865764288e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +1.664855989e+03 +1.613145989e+03 +1.613145989e+03 -4.9427e+00 +1.8672e+00 -3.6215e+00 -3.7912e+00 +1.7547e+00 +3.6650e+00 +1.3874e+00 +1.5848e+00 -4.0470e+00 +2.2217e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.799500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.277181026e+03 +9.972310264e+02 +9.972310264e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
11 0 +1.164577939e+03 +8.846279393e+02 +8.846279393e+02 -2.2784e+00 -3.2002e+00 +3.0779e+00 +1.0132e+00 +2.6571e+00 -1.8707e+00 -3.4402e+00 -1.2340e+00 +1.2551e+00 -2.4139e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.319900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.199700401e+03 +2.131690401e+03 +2.131690401e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
7 0 +1.075264854e+03 +2.007254854e+03 +2.007254854e+03 +3.4675e-01 +2.5730e+00 +2.8985e+00 -2.6021e+00 +3.6694e+00 -2.8299e+00 -5.0946e-01 -4.8106e+00 -2.0218e-01 -8.8300e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.133100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.355293671e+02 +1.048839367e+03 +1.048839367e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.849000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.642769597e+03 +1.671259597e+03 +1.671259597e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-7.405800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.230620066e+03 +4.900400663e+02 +4.900400663e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.177000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.443343162e+03 +1.391573162e+03 +1.391573162e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
16 0 +1.387769309e+03 +1.335999309e+03 +1.335999309e+03 -2.9782e-01 +2.2174e+00 -4.3971e+00 +1.7534e+00 +4.3287e+00 +3.1209e+00 -3.1051e+00 +1.5769e+00 +1.3413e+00 +1.0649e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.229800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
